user_id,total_tx_count,net_tx_count,total_tx_sum_gbp,net_tx_sum_gbp,sent_tx_count,sent_tx_sum_gbp,sent_tx_mean_gbp,sent_tx_median_gbp,received_tx_count,received_tx_sum_gbp,received_tx_mean_gbp,received_tx_median_gbp
66312,85,-85,544.0,-544.0,0,0.0,0.0,0.0,85,544.0,6.4,6.0
66314,1379,951,18488.55,15944.55,1165,17216.55,14.778154506437767,6.5,214,1272.0,5.94392523364486,5.5
66315,1086,662,36074.23,23310.13,874,29692.18,33.97274599542334,10.0,212,6382.05,30.104009433962265,5.5
66335,1338,928,20573.18,18037.78,1133,19305.48,17.0392586054722,9.0,205,1267.7,6.183902439024391,5.5
66350,1256,960,20734.29,18962.489999999998,1108,19848.39,17.91370938628159,9.0,148,885.9,5.98581081081081,6.0
66351,249,-249,10557.58,-10557.58,0,0.0,0.0,0.0,249,10557.58,42.39991967871486,6.0
66359,340,-340,1948.8,-1948.8,0,0.0,0.0,0.0,340,1948.8,5.731764705882353,5.5
66363,1446,1060,23207.85,20873.53,1253,22040.69,17.590335195530724,9.0,193,1167.16,6.047461139896374,5.5
66364,99,-99,14811.570000000002,-14811.570000000002,0,0.0,0.0,0.0,99,14811.570000000002,149.6118181818182,6.5
66365,81,-81,507.45,-507.45,0,0.0,0.0,0.0,81,507.45,6.264814814814815,6.0
66366,269,-269,16203.54,-16203.54,0,0.0,0.0,0.0,269,16203.54,60.236208178438666,6.5
66374,219,-219,1323.84,-1323.84,0,0.0,0.0,0.0,219,1323.84,6.044931506849315,6.0
66383,897,689,31721.14,18638.72,793,25179.93,31.752749054224463,6.5,104,6541.21,62.89625,6.0
66387,1570,1080,19708.49,16720.63,1325,18214.56,13.746837735849057,6.0,245,1493.93,6.097673469387756,6.0
66389,205,-205,18899.6,-18899.6,0,0.0,0.0,0.0,205,18899.6,92.19317073170731,6.0
66395,219,-219,10086.85,-10086.85,0,0.0,0.0,0.0,219,10086.85,46.05867579908676,6.0
66397,1000,830,19201.73,18138.73,915,18670.23,20.40462295081967,11.0,85,531.5,6.252941176470588,6.0
66401,194,-194,1209.11,-1209.11,0,0.0,0.0,0.0,194,1209.11,6.232525773195876,6.0
66414,1220,952,15241.42,13515.24,1086,14378.33,13.239714548802947,6.5,134,863.09,6.440970149253731,5.5
66418,1284,950,37358.64,21360.940000000002,1117,29359.79,26.284503133393017,6.5,167,7998.85,47.89730538922156,6.5
66428,1602,1258,16139.97,14129.37,1430,15134.67,10.583685314685315,2.55,172,1005.3,5.844767441860465,5.5
66433,1751,1329,48459.87,25359.07,1540,36909.47,23.96718831168831,6.0,211,11550.4,54.74123222748815,5.5
66436,1332,960,19183.32,16953.32,1146,18068.32,15.766422338568935,9.0,186,1115.0,5.994623655913978,5.5
66452,164,-164,968.05,-968.05,0,0.0,0.0,0.0,164,968.05,5.902743902439024,6.0
66455,1740,1440,20935.379999999997,18691.46,1590,19813.42,12.461270440251571,3.55,150,1121.96,7.479733333333334,5.75
66456,2096,1680,35347.93,21948.53,1888,28648.23,15.17385063559322,4.5,208,6699.7,32.21009615384615,6.0
66466,240,-240,1688.07,-1688.07,0,0.0,0.0,0.0,240,1688.07,7.033625,6.0
66470,360,-360,2143.89,-2143.89,0,0.0,0.0,0.0,360,2143.89,5.9552499999999995,5.5
66476,1279,961,19078.879999999997,17204.68,1120,18141.78,16.198017857142855,6.5,159,937.1,5.8937106918239,6.0
66483,1219,687,20506.39,17045.17,953,18775.78,19.701762854144803,10.0,266,1730.61,6.506052631578947,6.0
6650,1130,762,24372.12,22105.679999999997,946,23238.899999999998,24.565433403805496,10.5,184,1133.22,6.158804347826087,6.0
66502,222,-222,1368.35,-1368.35,0,0.0,0.0,0.0,222,1368.35,6.163738738738738,6.0
66503,1094,762,14922.62,12899.72,928,13911.17,14.990484913793104,6.5,166,1011.45,6.093072289156627,5.75
66505,125,-125,8941.39,-8941.39,0,0.0,0.0,0.0,125,8941.39,71.53112,6.0
6651,971,923,24334.96,24049.96,947,24192.46,25.546420274551213,6.0,24,142.5,5.9375,5.5
66515,1273,1009,16916.29,15325.39,1141,16120.84,14.128694127957932,7.59,132,795.45,6.026136363636364,5.5
6653,1747,1319,23107.02,20481.320000000003,1533,21794.170000000002,14.216679712981085,6.0,214,1312.85,6.1348130841121495,6.0
66539,1192,874,50890.31,11900.41,1033,31395.36,30.39241045498548,9.0,159,19494.95,122.60974842767295,6.0
66550,203,-203,1467.47,-1467.47,0,0.0,0.0,0.0,203,1467.47,7.2289162561576354,5.5
66554,261,-261,14736.53,-14736.53,0,0.0,0.0,0.0,261,14736.53,56.461800766283524,6.0
66566,1876,1560,23902.38,21968.579999999998,1718,22935.48,13.35010477299185,6.0,158,966.9,6.119620253164557,5.5
66568,1480,1050,22237.329999999998,19499.13,1265,20868.23,16.496624505928853,8.0,215,1369.1,6.367906976744186,6.0
66574,228,-228,19630.44,-19630.44,0,0.0,0.0,0.0,228,19630.44,86.09842105263158,6.0
66580,1275,891,17630.67,15309.669999999998,1083,16470.17,15.207913204062788,6.5,192,1160.5,6.044270833333333,5.5
66581,1155,785,15898.689999999999,13712.39,970,14805.539999999999,15.26344329896907,6.5,185,1093.15,5.9089189189189195,5.5
66584,89,-89,558.67,-558.67,0,0.0,0.0,0.0,89,558.67,6.277191011235955,6.0
66597,193,-193,1571.22,-1571.22,0,0.0,0.0,0.0,193,1571.22,8.141036269430051,6.5
66600,128,-128,757.5,-757.5,0,0.0,0.0,0.0,128,757.5,5.91796875,5.5
66604,1594,1122,21784.96,18953.46,1358,20369.21,14.99941826215022,9.0,236,1415.75,5.998940677966102,5.5
66605,1331,929,16443.13,13792.71,1130,15117.92,13.378690265486727,8.995000000000001,201,1325.21,6.593084577114428,5.5
66611,1266,970,19763.0,17666.199999999997,1118,18714.6,16.739355992844363,9.0,148,1048.4,7.083783783783784,6.0
66622,1025,873,14042.34,12828.84,949,13435.59,14.157629083245522,3.5,76,606.75,7.983552631578948,6.0
66623,1749,1313,18880.969999999998,16428.27,1531,17654.62,11.531430437622468,3.0,218,1226.35,5.62545871559633,5.5
66627,1651,1197,25026.66,22361.359999999997,1424,23694.01,16.639051966292133,6.5,227,1332.65,5.870704845814978,5.5
66629,188,-188,1118.69,-1118.69,0,0.0,0.0,0.0,188,1118.69,5.950478723404256,6.0
6663,391,-391,291329.0,-291329.0,0,0.0,0.0,0.0,391,291329.0,745.0869565217391,860.0
66635,1664,1078,35723.31,32170.63,1371,33946.97,24.760736688548505,6.5,293,1776.34,6.0625938566552895,6.0
66642,1126,952,23114.18,22014.379999999997,1039,22564.28,21.71730510105871,8.99,87,549.9,6.320689655172414,6.0
66657,1222,882,20459.45,18284.95,1052,19372.2,18.41463878326996,10.0,170,1087.25,6.395588235294118,6.0
66660,148,-148,869.65,-869.65,0,0.0,0.0,0.0,148,869.65,5.876013513513513,5.5
66662,125,-125,675.95,-675.95,0,0.0,0.0,0.0,125,675.95,5.4076,5.5
66667,179,-179,7384.53,-7384.53,0,0.0,0.0,0.0,179,7384.53,41.25435754189944,6.0
66697,168,-168,1066.51,-1066.51,0,0.0,0.0,0.0,168,1066.51,6.34827380952381,5.5
66699,1450,1008,18248.0,15543.239999999998,1229,16895.62,13.747453213995117,9.0,221,1352.38,6.119366515837105,6.0
66705,229,-229,1439.0,-1439.0,0,0.0,0.0,0.0,229,1439.0,6.283842794759825,6.0
66715,825,617,33868.42,32550.42,721,33209.42,46.060221914008316,9.0,104,659.0,6.336538461538462,5.5
66723,1237,861,16191.73,13940.130000000001,1049,15065.93,14.362183031458532,6.5,188,1125.8,5.988297872340425,6.0
66726,242,-242,100242.55,-100242.55,0,0.0,0.0,0.0,242,100242.55,414.2254132231405,6.5
66729,1593,1371,18736.510000000002,17427.71,1482,18082.11,12.201153846153847,6.0,111,654.4,5.895495495495496,5.5
66742,1876,1316,23215.02,19812.460000000003,1596,21513.74,13.479786967418548,3.625,280,1701.28,6.076,5.5
66748,170,-170,16252.22,-16252.22,0,0.0,0.0,0.0,170,16252.22,95.60129411764706,6.5
66756,241,-241,11154.1,-11154.1,0,0.0,0.0,0.0,241,11154.1,46.282572614107885,5.5
66759,1839,1587,26846.43,25313.43,1713,26079.93,15.224711033274957,4.5,126,766.5,6.083333333333333,5.75
6677,1782,1328,21707.04,18732.940000000002,1555,20219.99,13.003209003215435,6.0,227,1487.05,6.550881057268723,5.5
66774,1088,840,14877.42,13409.42,964,14143.42,14.671597510373443,6.0,124,734.0,5.919354838709677,5.5
66781,174,-174,1020.95,-1020.95,0,0.0,0.0,0.0,174,1020.95,5.867528735632185,5.5
6679,1208,818,36008.689999999995,33563.49,1013,34786.09,34.339674234945704,9.0,195,1222.6,6.269743589743589,6.0
66799,1307,1009,32660.280000000002,30871.48,1158,31765.88,27.431675302245253,7.0,149,894.4,6.002684563758389,5.5
66807,2094,1720,23221.899999999998,20974.3,1907,22098.1,11.58788673308862,5.0,187,1123.8,6.009625668449198,6.0
66808,45,-45,247.5,-247.5,0,0.0,0.0,0.0,45,247.5,5.5,5.5
66812,193,-193,1176.84,-1176.84,0,0.0,0.0,0.0,193,1176.84,6.097616580310881,5.5
66813,152,-152,897.0,-897.0,0,0.0,0.0,0.0,152,897.0,5.901315789473684,5.5
66817,1160,744,21702.35,19101.75,952,20402.05,21.430724789915967,9.0,208,1300.3,6.251442307692307,6.0
66819,317,-317,12976.95,-12976.95,0,0.0,0.0,0.0,317,12976.95,40.936750788643536,5.5
66821,1301,967,17622.989999999998,15403.89,1134,16513.44,14.5621164021164,6.5,167,1109.55,6.644011976047904,6.0
66844,218,-218,1320.95,-1320.95,0,0.0,0.0,0.0,218,1320.95,6.059403669724771,5.5
66852,1083,835,15653.59,14148.689999999999,959,14901.14,15.538206465067779,8.99,124,752.45,6.068145161290323,5.5
66859,1239,1005,34507.93,27735.93,1122,31121.93,27.737905525846703,5.5,117,3386.0,28.94017094017094,6.0
66866,1098,726,21074.420000000002,18863.420000000002,912,19968.920000000002,21.89574561403509,10.0,186,1105.5,5.943548387096774,5.5
66869,1695,1167,51899.11,7656.470000000001,1431,29777.79,20.80907756813417,5.5,264,22121.32,83.79287878787879,6.0
66886,1310,1082,24801.79,23467.89,1196,24134.84,20.179632107023412,5.045,114,666.95,5.850438596491228,5.5
66887,1190,900,16726.95,15041.05,1045,15884.0,15.2,6.5,145,842.95,5.813448275862069,5.5
66891,1196,782,17372.29,14912.79,989,16142.54,16.322082912032357,6.5,207,1229.75,5.940821256038648,6.0
66892,1518,1002,41495.1,16067.919999999998,1260,28781.51,22.842468253968253,6.5,258,12713.59,49.27748062015504,6.0
66895,267,-267,1655.7,-1655.7,0,0.0,0.0,0.0,267,1655.7,6.201123595505618,6.0
66898,1337,1053,34481.78,32864.979999999996,1195,33673.38,28.178560669456065,5.5,142,808.4,5.692957746478873,5.5
66899,1258,976,19031.63,17205.350000000002,1117,18118.49,16.22067144136079,6.5,141,913.14,6.4761702127659575,6.0
66903,92,-92,585.59,-585.59,0,0.0,0.0,0.0,92,585.59,6.365108695652174,6.0
66905,955,737,27116.13,25832.63,846,26474.38,31.29359338061466,9.5,109,641.75,5.887614678899083,5.5
66919,159,-159,930.65,-930.65,0,0.0,0.0,0.0,159,930.65,5.85314465408805,6.0
6692,993,581,21946.24,18492.34,787,20219.29,25.691601016518426,10.5,206,1726.95,8.383252427184466,6.0
66923,1119,863,17322.41,15735.41,991,16528.91,16.679021190716448,9.0,128,793.5,6.19921875,6.0
66931,1352,972,18828.030000000002,16529.23,1162,17678.63,15.21396729776248,6.5,190,1149.4,6.049473684210527,6.0
66933,1074,830,12961.509999999998,11532.91,952,12247.21,12.86471638655462,6.5,122,714.3,5.854918032786885,5.5
66941,1639,1467,34070.57,28341.949999999997,1553,31206.26,20.094179008370894,4.35,86,2864.31,33.30593023255814,5.75
66944,1682,964,30180.61,25799.050000000003,1323,27989.83,21.156334089191233,6.5,359,2190.78,6.102451253481894,5.5
66949,1006,796,38980.53,21776.33,901,30378.43,33.71634850166482,5.0,105,8602.1,81.92476190476191,6.0
66954,115,-115,726.22,-726.22,0,0.0,0.0,0.0,115,726.22,6.314956521739131,5.5
66956,1103,663,45088.56,10365.96,883,27727.26,31.40120045300113,5.0,220,17361.3,78.91499999999999,6.25
66958,1697,1491,21466.18,19930.699999999997,1594,20698.44,12.98521957340025,4.5,103,767.74,7.45378640776699,6.0
66960,237,-237,12017.89,-12017.89,0,0.0,0.0,0.0,237,12017.89,50.70839662447257,6.0
66961,1083,873,17791.22,16527.22,978,17159.22,17.54521472392638,6.0,105,632.0,6.019047619047619,5.5
66965,1703,1459,16982.06,15526.58,1581,16254.32,10.281037318153068,2.45,122,727.74,5.965081967213115,5.5
66968,232,-232,15311.15,-15311.15,0,0.0,0.0,0.0,232,15311.15,65.99633620689654,6.0
66973,1047,777,23836.48,22095.3,912,22965.89,25.18189692982456,11.0,135,870.59,6.448814814814815,6.0
66974,78,-78,11181.6,-11181.6,0,0.0,0.0,0.0,78,11181.6,143.35384615384615,6.0
66979,77,-77,463.55,-463.55,0,0.0,0.0,0.0,77,463.55,6.02012987012987,6.0
66986,897,759,32902.49,20770.15,828,26836.32,32.41101449275362,5.0,69,6066.17,87.91550724637682,6.5
67003,73,-73,440.24,-440.24,0,0.0,0.0,0.0,73,440.24,6.030684931506849,6.0
67005,1603,1255,19742.08,17242.6,1429,18492.34,12.94075577326802,6.0,174,1249.74,7.182413793103448,6.0
67016,940,748,21713.2,20533.2,844,21123.2,25.02748815165877,11.0,96,590.0,6.145833333333333,6.0
67017,1286,1074,29984.53,28749.61,1180,29367.07,24.88734745762712,9.0,106,617.46,5.825094339622642,5.5
67023,124,-124,810.71,-810.71,0,0.0,0.0,0.0,124,810.71,6.537983870967742,6.0
6703,264,-264,65800.4,-65800.4,0,0.0,0.0,0.0,264,65800.4,249.24393939393937,6.0
67032,75,-75,444.45,-444.45,0,0.0,0.0,0.0,75,444.45,5.926,5.5
67035,96,-96,583.0,-583.0,0,0.0,0.0,0.0,96,583.0,6.072916666666667,5.5
67036,210,-210,1147.2,-1147.2,0,0.0,0.0,0.0,210,1147.2,5.462857142857143,5.5
67046,101,-101,538.3,-538.3,0,0.0,0.0,0.0,101,538.3,5.3297029702970296,5.0
67051,232,-232,1396.05,-1396.05,0,0.0,0.0,0.0,232,1396.05,6.017456896551724,5.5
67060,142,-142,6376.83,-6376.83,0,0.0,0.0,0.0,142,6376.83,44.90725352112676,6.0
67073,261,-261,1726.58,-1726.58,0,0.0,0.0,0.0,261,1726.58,6.615249042145593,5.5
67074,1310,934,23295.76,21055.56,1122,22175.66,19.764402852049912,9.0,188,1120.1,5.9579787234042545,5.5
67076,147,-147,870.65,-870.65,0,0.0,0.0,0.0,147,870.65,5.922789115646259,5.5
67081,1257,1031,19347.399999999998,18036.7,1144,18692.05,16.339204545454546,6.5,113,655.35,5.799557522123894,5.5
67098,1168,746,19001.989999999998,15976.71,957,17489.35,18.275182863113898,6.5,211,1512.64,7.1689099526066355,6.0
67115,162,-162,888.85,-888.85,0,0.0,0.0,0.0,162,888.85,5.4867283950617285,5.0
67117,1692,1490,18256.81,17207.210000000003,1591,17732.010000000002,11.145197988686363,4.0,101,524.8,5.196039603960395,5.0
67119,1883,1583,21782.84,19998.719999999998,1733,20890.78,12.05469128678592,4.5,150,892.06,5.947066666666666,5.5
67120,1285,813,49781.3,17874.300000000003,1049,33827.8,32.24766444232603,10.0,236,15953.5,67.59957627118644,6.5
67125,182,-182,1078.5,-1078.5,0,0.0,0.0,0.0,182,1078.5,5.925824175824176,5.5
67129,186,-186,1175.95,-1175.95,0,0.0,0.0,0.0,186,1175.95,6.322311827956989,6.0
67130,162,-162,983.85,-983.85,0,0.0,0.0,0.0,162,983.85,6.073148148148149,6.0
67135,1866,1596,23959.99,22361.37,1731,23160.68,13.379942229924898,4.5,135,799.3100000000001,5.920814814814816,5.5
67138,200,-200,1270.58,-1270.58,0,0.0,0.0,0.0,200,1270.58,6.3529,5.5
6714,109,-109,610.8,-610.8,0,0.0,0.0,0.0,109,610.8,5.603669724770642,5.5
67143,1257,865,21372.350000000002,18176.91,1061,19774.63,18.637728557964184,9.0,196,1597.72,8.151632653061224,6.0
67152,1045,727,24294.66,22401.359999999997,886,23348.01,26.352155756207672,8.99,159,946.65,5.95377358490566,5.5
67153,42,-42,279.93,-279.93,0,0.0,0.0,0.0,42,279.93,6.665,6.0
67160,2048,1728,21326.010000000002,19470.25,1888,20398.13,10.804094279661017,4.5,160,927.88,5.79925,5.5
67165,157,-157,977.6,-977.6,0,0.0,0.0,0.0,157,977.6,6.226751592356688,5.5
67169,1172,744,15684.24,13121.640000000001,958,14402.94,15.034384133611692,9.0,214,1281.3,5.987383177570093,5.5
67173,162,-162,1069.05,-1069.05,0,0.0,0.0,0.0,162,1069.05,6.599074074074074,5.75
67176,1386,886,22121.1,19278.6,1136,20699.85,18.22169894366197,9.0,250,1421.25,5.685,5.5
67182,2137,1899,41426.2,33821.7,2018,37623.95,18.64417740336967,4.5,119,3802.25,31.951680672268907,6.0
67186,117,-117,740.16,-740.16,0,0.0,0.0,0.0,117,740.16,6.326153846153846,6.0
6719,150,-150,996.33,-996.33,0,0.0,0.0,0.0,150,996.33,6.6422,6.0
67196,99,-99,551.05,-551.05,0,0.0,0.0,0.0,99,551.05,5.566161616161616,5.5
67203,1322,992,21046.2,19109.12,1157,20077.66,17.353206568712185,6.5,165,968.54,5.869939393939394,5.5
6721,55,-55,323.5,-323.5,0,0.0,0.0,0.0,55,323.5,5.881818181818182,5.5
67215,1263,861,39718.87,26663.090000000004,1062,33190.98,31.253276836158197,6.5,201,6527.89,32.47706467661692,6.0
67237,107,-107,587.8,-587.8,0,0.0,0.0,0.0,107,587.8,5.493457943925233,5.5
67243,192,-192,1092.0,-1092.0,0,0.0,0.0,0.0,192,1092.0,5.6875,5.5
67244,1848,1464,31585.219999999998,29353.02,1656,30469.12,18.399227053140095,4.5,192,1116.1,5.813020833333333,6.0
67252,1361,955,20021.19,17473.69,1158,18747.44,16.18949913644214,6.5,203,1273.75,6.274630541871921,5.5
67259,1388,830,43936.41,17479.41,1109,30707.91,27.689729486023445,10.0,279,13228.5,47.413978494623656,6.0
67260,242,-242,1786.09,-1786.09,0,0.0,0.0,0.0,242,1786.09,7.380537190082644,6.0
67267,219,-219,1355.4,-1355.4,0,0.0,0.0,0.0,219,1355.4,6.189041095890412,5.5
67270,1268,908,15516.13,12972.83,1088,14244.48,13.09235294117647,6.5,180,1271.65,7.064722222222223,6.0
67276,269,-269,22491.5,-22491.5,0,0.0,0.0,0.0,269,22491.5,83.61152416356877,5.5
67297,1316,1058,37267.33,35625.33,1187,36446.33,30.70457455770851,9.0,129,821.0,6.364341085271318,6.0
67308,1123,791,20743.96,18825.36,957,19784.66,20.67362591431557,6.5,166,959.3,5.778915662650602,5.5
6732,178,-178,991.9,-991.9,0,0.0,0.0,0.0,178,991.9,5.572471910112359,5.5
67338,1168,768,17717.09,14896.71,968,16306.9,16.845971074380166,9.64,200,1410.19,7.05095,6.0
67343,197,-197,6367.75,-6367.75,0,0.0,0.0,0.0,197,6367.75,32.3236040609137,6.0
67349,1110,784,22191.95,20346.95,947,21269.45,22.45982048574446,9.0,163,922.5,5.659509202453988,5.5
6736,125,-125,813.04,-813.04,0,0.0,0.0,0.0,125,813.04,6.50432,6.0
67370,1349,861,37381.61,19606.370000000003,1105,28493.99,25.78641628959276,6.5,244,8887.62,36.424672131147545,6.0
67371,1760,1512,25366.17,23814.03,1636,24590.1,15.03062347188264,6.0,124,776.07,6.258629032258065,5.5
67373,910,722,18231.35,17100.35,816,17665.85,21.649325980392156,11.0,94,565.5,6.01595744680851,5.5
67377,200,-200,1198.7,-1198.7,0,0.0,0.0,0.0,200,1198.7,5.9935,5.5
67382,2226,1682,30351.68,27181.879999999997,1954,28766.78,14.721995905834186,5.5,272,1584.9,5.826838235294118,6.0
67385,144,-144,988.68,-988.68,0,0.0,0.0,0.0,144,988.68,6.865833333333333,6.0
67399,130,-130,741.1,-741.1,0,0.0,0.0,0.0,130,741.1,5.700769230769231,5.5
67410,1324,970,20605.23,18520.649999999998,1147,19562.94,17.055745422842197,9.0,177,1042.29,5.88864406779661,5.5
67414,1393,737,23642.18,19532.5,1065,21587.34,20.269802816901407,10.0,328,2054.84,6.264756097560976,5.5
67415,211,-211,11269.07,-11269.07,0,0.0,0.0,0.0,211,11269.07,53.40791469194313,6.0
67432,222,-222,1308.15,-1308.15,0,0.0,0.0,0.0,222,1308.15,5.892567567567568,5.5
67440,1895,1377,22058.83,18019.67,1636,20039.25,12.24893031784841,4.5,259,2019.58,7.797606177606177,5.5
67457,1571,1383,27126.87,26040.170000000002,1477,26583.52,17.998320920785375,3.0,94,543.35,5.7803191489361705,5.5
67464,223,-223,5112.5,-5112.5,0,0.0,0.0,0.0,223,5112.5,22.926008968609864,6.0
67467,1251,927,15885.08,13323.699999999999,1089,14604.39,13.410826446280991,6.5,162,1280.69,7.905493827160494,6.0
67475,1259,981,17547.66,15753.66,1120,16650.66,14.866660714285715,8.205,139,897.0,6.453237410071942,6.0
67486,1130,848,20336.899999999998,18742.3,989,19539.6,19.756926188068753,8.99,141,797.3,5.654609929078014,5.5
67492,226,-226,1372.04,-1372.04,0,0.0,0.0,0.0,226,1372.04,6.070973451327434,5.5
67497,1032,700,22082.93,19824.35,866,20953.64,24.195889145496537,9.0,166,1129.29,6.802951807228915,6.0
6750,254,-254,9055.91,-9055.91,0,0.0,0.0,0.0,254,9055.91,35.653188976377955,6.0
67503,1114,534,17396.43,13254.970000000001,824,15325.7,18.599150485436894,10.0,290,2070.73,7.140448275862069,6.0
67511,230,-230,16562.98,-16562.98,0,0.0,0.0,0.0,230,16562.98,72.01295652173913,6.0
67515,1473,1091,26195.329999999998,23593.05,1282,24894.19,19.41824492979719,6.0,191,1301.14,6.812251308900524,6.0
67516,1538,1018,19431.75,16250.349999999999,1278,17841.05,13.960133020344287,6.5,260,1590.7,6.118076923076924,5.5
67521,186,-186,1126.65,-1126.65,0,0.0,0.0,0.0,186,1126.65,6.057258064516129,5.5
67532,1698,1356,26510.820000000003,24469.52,1527,25490.170000000002,16.69297314996726,6.0,171,1020.65,5.968713450292397,6.0
67535,139,-139,4600.0,-4600.0,0,0.0,0.0,0.0,139,4600.0,33.093525179856115,5.5
67537,261,-261,1556.0,-1556.0,0,0.0,0.0,0.0,261,1556.0,5.961685823754789,5.5
67539,2057,1751,20268.5,17274.4,1904,18771.45,9.858954831932774,2.65,153,1497.05,9.784640522875817,6.0
6754,1116,958,25984.74,24993.94,1037,25489.34,24.579884281581485,9.0,79,495.4,6.270886075949367,6.0
67549,1383,1013,19563.98,17076.960000000003,1198,18320.47,15.29254590984975,6.0,185,1243.51,6.721675675675676,6.0
67559,1330,1032,20284.47,18411.47,1181,19347.97,16.382701100762066,9.0,149,936.5,6.285234899328859,6.0
6757,99,-99,656.65,-656.65,0,0.0,0.0,0.0,99,656.65,6.6328282828282825,6.0
67574,923,637,18807.0,17084.0,780,17945.5,23.007051282051282,9.0,143,861.5,6.024475524475524,6.0
67575,277,-277,1792.85,-1792.85,0,0.0,0.0,0.0,277,1792.85,6.472382671480144,5.5
67579,2288,1730,55762.57,17092.370000000003,2009,36427.47,18.13214036834246,5.05,279,19335.1,69.30143369175627,6.0
67584,2238,1866,24935.88,22771.98,2052,23853.93,11.624722222222223,4.8,186,1081.95,5.816935483870968,5.5
67586,125,-125,771.32,-771.32,0,0.0,0.0,0.0,125,771.32,6.17056,6.0
67587,188,-188,1273.84,-1273.84,0,0.0,0.0,0.0,188,1273.84,6.775744680851063,5.5
67591,1935,1513,16988.63,13904.51,1724,15446.57,8.959727378190255,4.5,211,1542.06,7.308341232227488,6.0
67592,1426,894,20948.460000000003,17721.66,1160,19335.06,16.668155172413794,6.5,266,1613.4,6.065413533834587,6.0
67599,1195,1015,36030.68,34821.68,1105,35426.18,32.05989140271493,10.0,90,604.5,6.716666666666667,6.0
67603,1791,1425,25551.49,23375.41,1608,24463.45,15.213588308457712,4.2,183,1088.04,5.945573770491803,5.5
67613,1225,749,19203.870000000003,15264.750000000002,987,17234.31,17.46130699088146,6.5,238,1969.56,8.27546218487395,6.0
67626,2127,1561,21953.789999999997,18637.59,1844,20295.69,11.006339479392624,5.0,283,1658.1,5.859010600706713,6.0
67627,875,677,18766.28,17224.28,776,17995.28,23.18979381443299,6.5,99,771.0,7.787878787878788,6.0
67640,1414,968,20652.12,18030.920000000002,1191,19341.52,16.239731318219985,6.5,223,1310.6,5.877130044843049,5.5
67652,1114,782,26514.239999999998,24521.0,948,25517.62,26.917320675105483,9.0,166,996.62,6.0037349397590365,6.0
67653,123,-123,750.75,-750.75,0,0.0,0.0,0.0,123,750.75,6.103658536585366,6.0
67666,113,-113,683.0,-683.0,0,0.0,0.0,0.0,113,683.0,6.04424778761062,6.0
67679,221,-221,15781.78,-15781.78,0,0.0,0.0,0.0,221,15781.78,71.41076923076923,6.0
67693,1090,684,43577.649999999994,24298.829999999998,887,33938.24,38.26182638105975,9.5,203,9639.41,47.48477832512315,6.0
67695,1470,1048,33694.11,31158.71,1259,32426.41,25.75568705321684,9.0,211,1267.7,6.008056872037915,6.0
6770,275,-275,1561.39,-1561.39,0,0.0,0.0,0.0,275,1561.39,5.677781818181819,5.5
67725,1338,858,12580.54,9726.54,1098,11153.54,10.158051001821494,6.5,240,1427.0,5.945833333333334,5.5
67726,257,-257,1512.22,-1512.22,0,0.0,0.0,0.0,257,1512.22,5.884124513618677,5.5
67733,234,-234,1768.06,-1768.06,0,0.0,0.0,0.0,234,1768.06,7.555811965811966,6.0
67754,216,-216,6731.92,-6731.92,0,0.0,0.0,0.0,216,6731.92,31.166296296296295,6.0
67758,221,-221,1482.83,-1482.83,0,0.0,0.0,0.0,221,1482.83,6.709638009049773,5.5
67778,1263,935,20803.3,18660.88,1099,19732.09,17.954585987261147,8.1,164,1071.21,6.531768292682927,6.0
67779,2130,1610,54107.54,17492.340000000004,1870,35799.94,19.14435294117647,5.0,260,18307.6,70.41384615384615,6.0
67784,968,520,18091.13,14674.85,744,16382.99,22.020147849462365,10.5,224,1708.14,7.625625,6.0
67789,189,-189,1146.0,-1146.0,0,0.0,0.0,0.0,189,1146.0,6.063492063492063,5.5
67792,1956,1750,18521.06,17351.66,1853,17936.36,9.679633027522936,5.0,103,584.7,5.676699029126214,5.5
67795,1206,912,21500.839999999997,19136.0,1059,20318.42,19.186421152030217,6.0,147,1182.42,8.043673469387755,6.0
67796,1583,1187,21574.780000000002,19137.3,1385,20356.04,14.697501805054152,6.0,198,1218.74,6.155252525252525,5.5
67797,226,-226,5229.6900000000005,-5229.6900000000005,0,0.0,0.0,0.0,226,5229.6900000000005,23.140221238938054,6.0
67804,715,635,11689.67,11216.67,675,11453.17,16.96765925925926,6.0,40,236.5,5.9125,6.0
67809,1076,546,43855.869999999995,15926.869999999999,811,29891.37,36.85742293464858,10.5,265,13964.5,52.69622641509434,5.5
67815,153,-153,15773.35,-15773.35,0,0.0,0.0,0.0,153,15773.35,103.09379084967321,5.5
6782,1676,1268,20004.95,17573.850000000002,1472,18789.4,12.764538043478263,6.0,204,1215.55,5.9585784313725485,5.5
67827,1552,1122,23976.77,21207.77,1337,22592.27,16.89773373223635,7.35,215,1384.5,6.43953488372093,6.0
67828,243,-243,1939.03,-1939.03,0,0.0,0.0,0.0,243,1939.03,7.979547325102881,6.0
67833,263,-263,1630.5,-1630.5,0,0.0,0.0,0.0,263,1630.5,6.199619771863118,5.5
67834,256,-256,1641.12,-1641.12,0,0.0,0.0,0.0,256,1641.12,6.410625,6.0
67840,1078,1030,30309.88,30013.88,1054,30161.88,28.616584440227705,9.0,24,148.0,6.166666666666667,6.0
