user_id,sent_tx_count,sent_tx_sum_gbp,sent_tx_median_gbp,received_tx_count,received_tx_sum_gbp,received_tx_median_gbp
49080,0,0.0,0.0,121,824.63,5.5
49092,1078,13399.0,9.0,199,1156.1,5.5
49094,904,31773.05,9.0,275,16203.97,6.0
49100,0,0.0,0.0,345,19142.64,6.0
49118,0,0.0,0.0,188,1142.5,5.5
49125,771,12275.98,6.5,158,998.75,6.0
49136,1722,28698.73,4.5,165,900.1,5.5
49137,1053,18265.67,9.5,116,683.75,5.5
49145,1173,16456.95,6.0,186,1393.66,6.0
49146,0,0.0,0.0,132,785.7,5.5
49149,1144,24334.85,8.99,248,1448.8,5.5
49153,1782,21373.62,4.65,271,1581.45,5.5
49161,1004,22428.11,9.0,87,795.7,6.0
49169,0,0.0,0.0,269,12850.1,5.5
49174,1685,25355.7,4.75,50,268.25,5.25
49200,1495,24464.65,6.0,97,589.45,6.0
49205,2165,23380.15,4.5,315,2218.84,5.5
49207,0,0.0,0.0,209,1214.35,5.5
49210,0,0.0,0.0,102,681.3,6.0
49212,0,0.0,0.0,49,397.81,6.5
49221,0,0.0,0.0,113,702.72,5.5
49222,1124,22739.62,10.5,228,1460.52,6.0
49225,835,15447.59,10.5,141,1066.24,6.0
49227,0,0.0,0.0,209,20682.25,5.5
49242,0,0.0,0.0,63,421.0,6.0
49245,1203,18319.98,6.5,158,1099.33,6.0
49246,1828,34137.37,5.0,210,8640.789999999999,5.5
49261,1313,20943.95,6.5,185,1196.65,5.5
49267,1532,24372.71,6.5,207,1322.4,6.0
49268,0,0.0,0.0,225,1409.0,6.0
49284,1216,18952.64,9.0,121,736.6,6.0
49285,1128,22308.43,6.5,176,1103.11,5.5
49289,1360,35976.73,6.5,226,10731.38,6.0
4930,1296,17879.36,6.5,132,810.5,6.0
49301,1304,24872.73,8.0,158,1034.01,6.0
49307,1645,18959.65,4.1,159,921.85,5.5
49308,992,27481.0,6.5,198,9894.45,6.5
4931,907,30499.45,10.0,246,15437.5,6.0
49315,0,0.0,0.0,233,1421.8,5.5
49323,0,0.0,0.0,210,1318.8,6.0
49326,938,31351.58,6.5,170,1055.21,6.0
49327,0,0.0,0.0,206,1187.38,5.5
49331,800,17933.83,6.5,72,416.95,5.0
49343,1002,38550.52,10.0,255,9875.0,5.5
49374,0,0.0,0.0,111,642.1,6.0
49386,1331,27218.46,6.0,111,656.95,5.5
49387,1596,22956.99,3.95,51,342.39,6.0
49388,1062,15465.44,6.5,123,784.47,6.0
49397,0,0.0,0.0,37,209.0,5.5
49398,880,29033.39,10.5,56,346.0,6.0
49420,936,15494.2,8.99,122,752.84,5.75
49421,886,25378.75,6.0,141,12903.16,6.5
49433,1710,19391.21,4.5,264,2214.93,6.0
49434,0,0.0,0.0,27,178.0,6.0
49435,0,0.0,0.0,156,1021.08,5.5
49436,1842,36390.14,4.5,222,7979.81,6.0
49443,1021,17954.35,9.0,61,364.0,6.0
49444,0,0.0,0.0,147,927.49,5.5
49455,0,0.0,0.0,88,501.15,5.5
49471,0,0.0,0.0,116,699.3,5.5
49480,1171,20848.28,6.5,156,915.05,5.5
49484,0,0.0,0.0,101,623.85,5.5
49496,0,0.0,0.0,83,681.22,6.0
49499,1444,26227.04,6.0,179,1066.9,6.0
49505,1018,17106.71,10.0,146,883.06,5.5
49512,0,0.0,0.0,241,13799.85,6.0
49531,1652,20347.44,4.5,151,1069.1,6.0
49536,1031,23134.27,10.0,162,1080.94,6.0
49541,988,16439.73,6.5,142,856.9,6.0
49542,1588,17640.79,3.5,180,1042.85,5.5
4955,1411,32424.85,6.0,307,22012.87,6.0
49565,0,0.0,0.0,196,1131.7,5.5
49569,1509,18461.74,3.6,106,617.1,6.0
49570,0,0.0,0.0,241,1680.53,6.0
4958,1871,38410.66,5.0,97,552.7,5.5
49586,1013,27526.2,6.5,213,1233.1,5.5
49589,1113,18580.2,7.8,235,1457.3,5.5
49601,0,0.0,0.0,96,731.22,6.0
49602,1434,16058.51,6.0,115,767.68,6.0
49604,1122,29999.54,6.5,219,5013.6,6.0
49609,1141,30894.92,6.5,238,5793.09,6.0
49617,863,33944.98,10.0,116,7074.0,6.0
49619,1153,34335.16,9.0,322,20039.21,5.5
49628,1695,12798.9,4.5,115,680.85,5.5
49637,0,0.0,0.0,156,1038.6,6.0
49641,0,0.0,0.0,178,1037.97,5.5
49656,0,0.0,0.0,208,10348.560000000001,6.0
49658,940,18403.31,8.495000000000001,169,1029.45,5.5
49659,1908,33973.51,5.0,268,18039.55,6.0
49672,0,0.0,0.0,175,1239.79,6.0
49673,731,15271.55,9.0,109,754.39,6.0
49682,0,0.0,0.0,226,14298.57,6.0
49687,0,0.0,0.0,170,1010.82,5.5
49690,1884,21607.64,4.5,170,1093.1,6.0
49695,0,0.0,0.0,22,127.5,5.25
49699,1123,17729.48,6.5,204,1225.45,5.5
49703,0,0.0,0.0,189,11443.56,6.0
49704,964,27741.27,6.5,224,9177.37,6.0
49705,964,32764.36,5.5,110,726.4,6.0
49718,0,0.0,0.0,228,7983.65,6.0
49730,1281,23051.26,6.0,189,1573.12,6.0
49733,0,0.0,0.0,147,10590.46,6.0
49739,1110,19150.46,6.5,240,1607.94,5.5
49759,1098,17887.55,9.0,189,1142.05,6.0
4976,1014,14982.289999999999,6.5,192,1119.6,5.5
49762,980,31589.66,9.0,77,462.1,5.5
49766,0,0.0,0.0,163,1194.51,5.5
49776,1441,29414.5,6.0,76,452.0,6.0
49781,0,0.0,0.0,227,1364.03,5.5
49782,1261,24186.93,9.0,214,1242.4,5.5
49786,975,31070.27,6.54,71,479.9,6.0
49789,0,0.0,0.0,80,5899.4,6.0
49795,0,0.0,0.0,188,1142.33,5.5
49800,0,0.0,0.0,162,944.9,5.75
49807,0,0.0,0.0,262,21880.72,6.0
49808,943,22934.99,9.0,128,744.1,5.5
49812,1038,30175.2,9.0,92,4709.53,6.0
49824,1277,21915.74,6.0,195,1206.78,6.0
49841,0,0.0,0.0,151,851.35,5.5
49842,0,0.0,0.0,98,614.0,6.0
49850,1076,30484.14,9.0,121,6956.24,6.0
49854,810,20989.99,6.0,113,902.4300000000001,6.0
49855,2121,20859.31,4.7,190,1323.34,6.0
49857,0,0.0,0.0,120,732.85,5.5
49861,733,17444.52,6.0,81,542.5,6.0
49869,0,0.0,0.0,213,1206.95,5.5
49880,1647,22337.4,4.5,149,981.88,6.0
49888,1478,20055.65,6.0,274,1623.25,6.0
49889,1581,19457.45,6.0,162,1123.66,6.0
49901,1650,25753.99,4.5,224,1238.55,5.5
49907,0,0.0,0.0,234,11044.89,6.0
49912,0,0.0,0.0,205,1302.44,6.0
49918,0,0.0,0.0,201,1226.76,5.5
49922,0,0.0,0.0,117,920.58,6.0
49926,0,0.0,0.0,345,2091.77,5.5
49927,1515,14201.69,2.65,170,965.55,5.5
4993,970,30145.25,9.0,144,880.35,6.0
49948,0,0.0,0.0,163,1257.0,6.0
49949,0,0.0,0.0,178,1076.0,5.5
49951,0,0.0,0.0,217,2014.98,6.0
49965,0,0.0,0.0,79,4776.32,5.5
49973,937,28556.96,9.0,165,5387.87,6.0
49978,0,0.0,0.0,203,10633.1,6.0
49982,966,26195.36,9.0,114,15469.8,6.5
49985,1343,33655.94,6.5,203,17099.54,6.5
49989,0,0.0,0.0,119,720.35,6.0
49994,0,0.0,0.0,173,1022.0,5.5
50003,0,0.0,0.0,224,23045.35,5.5
50005,927,33105.71,6.5,44,237.9,5.0
50006,962,30147.12,9.0,113,12276.84,6.0
5001,1710,29891.76,4.574999999999999,151,831.3,5.5
50010,0,0.0,0.0,138,761.3,5.5
50011,0,0.0,0.0,290,11988.0,6.0
50017,0,0.0,0.0,219,6142.0,5.5
50024,0,0.0,0.0,79,463.7,5.5
50025,0,0.0,0.0,63,367.8,5.5
50031,1142,18003.7,9.0,215,1250.7,5.5
50040,0,0.0,0.0,117,683.8,5.5
50045,0,0.0,0.0,138,992.5,5.5
50046,901,20276.53,11.0,86,521.99,5.5
50047,0,0.0,0.0,214,1283.2,5.5
50053,0,0.0,0.0,166,971.35,5.5
50054,0,0.0,0.0,242,1751.05,5.5
50058,0,0.0,0.0,140,870.2,6.0
50061,1493,20914.45,2.65,207,1431.82,5.5
50064,0,0.0,0.0,198,1194.95,5.5
50073,0,0.0,0.0,492,442073.7,1092.5
50085,1431,19738.21,9.0,156,914.05,5.5
50087,0,0.0,0.0,69,413.52,5.5
50091,0,0.0,0.0,26,156.5,6.0
50093,1054,17745.170000000002,9.0,199,1194.25,6.0
50104,0,0.0,0.0,225,12763.03,5.5
50130,0,0.0,0.0,184,11057.8,6.0
50142,0,0.0,0.0,120,712.96,5.5
50143,0,0.0,0.0,187,1258.49,5.5
50152,1231,19481.67,6.0,272,1600.7,5.75
50162,0,0.0,0.0,86,898.79,8.57
50172,1762,19216.71,4.65,125,757.34,6.0
50173,0,0.0,0.0,278,1664.5,5.5
50181,1364,22606.8,6.5,227,1374.85,6.0
50194,1054,15699.960000000001,8.99,199,1493.94,6.0
50201,0,0.0,0.0,173,1278.83,6.0
50212,1209,17653.16,8.99,318,1935.96,6.0
50218,0,0.0,0.0,210,1232.55,5.5
50234,2240,22975.0,5.0,126,788.08,6.0
50237,0,0.0,0.0,322,1975.2,6.0
50238,1157,14941.31,6.0,110,672.95,6.0
50247,0,0.0,0.0,128,771.7,5.5
50262,0,0.0,0.0,79,476.3,5.5
50268,0,0.0,0.0,233,8677.71,5.5
50279,0,0.0,0.0,358,20639.26,5.5
50280,1228,21157.36,6.5,203,1626.27,6.0
50287,1184,21454.0,8.445,175,1216.4,5.5
50289,1164,34876.5,9.5,226,8144.84,6.0
50293,0,0.0,0.0,226,1270.16,5.5
50315,0,0.0,0.0,127,727.05,5.5
50316,0,0.0,0.0,156,889.25,5.5
50318,0,0.0,0.0,180,1091.55,5.75
50329,1023,19306.11,5.0,38,237.99,6.0
50340,0,0.0,0.0,166,992.2,5.5
50343,0,0.0,0.0,197,1179.0,5.5
50344,1001,19915.78,10.5,177,1053.0,5.5
50358,0,0.0,0.0,141,857.5,6.0
50361,898,19597.06,10.5,186,1206.54,6.0
50364,0,0.0,0.0,178,1102.2,6.0
50372,0,0.0,0.0,262,1837.28,6.0
50377,0,0.0,0.0,187,1148.88,6.0
50380,0,0.0,0.0,251,1511.04,6.0
5039,1158,26891.46,5.5,120,7078.45,6.0
50407,987,19714.16,9.0,127,862.53,5.5
5041,0,0.0,0.0,271,1867.85,5.5
50412,1370,16764.96,6.0,188,1231.52,6.0
50421,1786,21387.59,4.5,281,2105.17,5.5
50423,2187,31539.2,5.0,38,156.55,4.5
50452,1733,16806.75,4.6,308,1814.45,5.5
50454,1177,19448.03,9.0,206,1470.82,6.0
50455,0,0.0,0.0,127,736.4,5.5
50465,966,18009.82,5.5,125,1045.31,6.0
50473,0,0.0,0.0,178,1155.46,6.0
50474,1112,19917.93,6.5,161,946.31,5.5
50477,1215,15261.69,9.0,161,1136.9,5.5
50481,1457,12419.55,2.65,148,892.7,6.0
50490,0,0.0,0.0,122,696.95,5.75
50498,1139,37046.65,9.0,53,323.75,6.0
50503,0,0.0,0.0,276,18655.88,6.0
50511,717,10520.69,10.5,203,1436.66,5.5
50513,1002,20232.25,9.0,117,703.6,5.5
50515,986,15416.61,9.0,191,1173.23,5.5
5052,0,0.0,0.0,36,209.5,5.5
50531,2044,22982.07,4.85,118,679.7,5.25
50536,1136,18401.87,8.995000000000001,215,1549.88,6.0
50542,0,0.0,0.0,201,1222.5,5.5
50561,1414,20303.9,9.0,253,1498.3,5.5
50562,1802,21253.13,4.6,198,1124.5,5.5
50563,1024,36379.52,9.0,248,1506.05,5.5
5057,972,12880.76,6.5,191,1152.5,5.5
5058,1164,18337.88,9.0,253,1530.7,6.0
50582,1104,18151.89,9.5,86,556.15,5.5
50584,1668,16369.31,4.5,192,1068.0,5.5
50587,0,0.0,0.0,208,6940.7,6.0
50603,0,0.0,0.0,184,1326.85,6.0
50618,1311,19923.56,9.0,164,959.1,5.5
50620,0,0.0,0.0,167,15488.81,6.5
50628,1272,16636.9,9.0,245,1516.35,5.5
5063,964,16297.53,9.0,95,562.0,5.0
50630,1008,23190.23,9.0,160,1057.48,6.0
50635,1078,15647.65,8.64,45,277.0,5.5
50645,0,0.0,0.0,311,1801.5,5.5
50647,0,0.0,0.0,173,1054.5,5.5
50648,990,18787.78,9.0,208,1295.39,5.5
5065,0,0.0,0.0,219,1270.1,5.5
50652,0,0.0,0.0,191,1102.65,5.5
50653,0,0.0,0.0,157,12463.1,6.0
50665,0,0.0,0.0,111,670.05,5.5
5068,973,28328.33,9.0,183,8836.0,6.0
50703,0,0.0,0.0,240,1365.3,5.5
50706,1567,28275.85,4.45,118,632.35,5.5
50709,1001,15313.45,6.0,196,1190.85,6.0
5071,0,0.0,0.0,110,650.77,5.5
50712,0,0.0,0.0,142,844.01,5.5
50723,0,0.0,0.0,213,1302.34,6.0
50725,930,17298.32,6.5,186,1169.74,5.5
50726,1178,35111.64,9.0,169,12129.1,5.5
50740,1003,11938.14,9.0,140,829.85,5.5
50741,1507,26411.85,2.65,97,621.6,5.5
50742,1093,20018.1,9.0,126,831.37,6.0
50744,840,31762.94,10.0,128,808.5,6.0
50781,1682,19998.57,2.55,118,876.96,6.0
50783,1366,39828.52,6.0,100,601.95,6.0
50784,1480,24018.32,6.0,241,1407.55,5.5
50787,0,0.0,0.0,154,908.15,5.5
50794,0,0.0,0.0,187,1075.95,6.0
50798,0,0.0,0.0,221,1292.9,5.5
50802,0,0.0,0.0,148,1042.3,5.5
50814,0,0.0,0.0,210,1325.98,6.0
50817,1710,15974.93,4.5,325,1858.55,5.5
50821,0,0.0,0.0,158,946.25,6.0
5084,0,0.0,0.0,206,1261.7,6.0
5085,0,0.0,0.0,247,11996.46,6.0
50854,1921,29437.73,2.4,113,12009.22,6.0
50860,0,0.0,0.0,174,1081.35,6.0
50867,1200,22430.25,8.99,281,1638.7,5.5
5087,0,0.0,0.0,226,1402.0,5.75
50873,950,24332.579999999998,9.0,86,530.82,5.5
50874,1269,35858.67,6.0,168,14913.810000000001,6.0
50881,1481,14920.69,2.45,205,1736.82,6.0
50899,905,13944.42,10.0,91,564.0,5.5
50914,0,0.0,0.0,175,17010.15,6.5
50919,1258,21143.6,9.0,286,2012.53,6.0
50921,678,14832.07,9.0,60,355.5,5.5
50927,1100,18048.44,9.0,531,382015.25,840.0
5093,1273,15918.3,4.5,131,1019.1,5.5
50933,2144,21903.06,5.0,233,1327.35,5.5
50952,1746,18719.62,4.5,134,767.5,6.0
50953,1672,31850.01,4.2,103,17116.05,5.5
50955,953,16246.03,9.5,122,880.82,6.0
5097,0,0.0,0.0,128,20358.9,5.75
50990,1262,32574.06,4.5,120,5540.75,6.0
50993,1209,18422.27,6.5,229,1370.95,6.0
51007,0,0.0,0.0,84,492.6,5.5
51023,950,14354.73,6.0,77,710.9,6.0
51027,1304,27092.3,9.0,199,1176.85,5.5
51029,0,0.0,0.0,174,1153.14,5.75
51051,0,0.0,0.0,151,929.3,6.0
51059,1027,15017.63,5.5,122,795.11,6.0
51066,1582,18882.89,6.0,138,808.2,5.25
51068,637,14824.12,11.5,92,568.5,5.5
5107,0,0.0,0.0,153,939.43,6.0
5108,1734,23024.51,4.675000000000001,210,1194.95,5.5
51080,0,0.0,0.0,251,13160.35,5.5
51087,1264,17307.65,4.6,145,836.19,5.5
51091,1140,23692.77,6.5,133,925.3,6.0
51094,1083,14992.45,4.5,151,1181.84,6.0
51095,0,0.0,0.0,175,1015.2,5.5
51102,0,0.0,0.0,135,774.05,5.5
51103,0,0.0,0.0,149,860.4,5.5
51108,1369,26847.97,4.5,208,13286.29,6.0
51111,1322,34305.77,6.5,184,8677.82,6.0
51116,0,0.0,0.0,191,8671.45,5.5
51121,0,0.0,0.0,222,1580.73,5.5
51130,0,0.0,0.0,131,783.0,6.0
51132,1098,15083.15,8.99,166,1023.6,6.0
51152,0,0.0,0.0,184,1629.71,6.0
51153,0,0.0,0.0,176,1034.95,5.5
51154,0,0.0,0.0,176,1036.05,6.0
51156,1243,31430.34,6.5,229,12243.78,6.5
51162,929,18885.27,6.5,155,1117.36,5.5
51180,0,0.0,0.0,144,881.28,5.5
51185,1781,20240.15,5.0,235,1411.6,6.0
51186,1182,18459.66,6.5,145,891.3,6.0
5119,1378,30524.11,6.5,286,11031.4,6.0
51193,0,0.0,0.0,139,804.3,5.5
51195,0,0.0,0.0,168,1000.0,5.5
51203,0,0.0,0.0,196,1203.75,6.0
51215,0,0.0,0.0,173,6270.5,6.0
51221,1380,22291.18,6.0,191,1125.21,5.5
51233,1458,26039.95,6.0,197,1219.65,6.0
51234,0,0.0,0.0,153,908.8,5.5
51255,0,0.0,0.0,178,6732.25,5.5
51262,0,0.0,0.0,137,809.35,6.0
5127,893,11078.7,5.5,51,284.4,5.0
51278,0,0.0,0.0,163,987.0,5.5
51288,1215,31032.75,6.5,366,24280.6,6.0
51289,1107,30873.56,6.5,183,1164.42,6.0
51290,0,0.0,0.0,167,985.1,6.0
51291,1219,17847.47,9.0,199,1168.7,5.5
51292,1628,22242.08,4.5,208,1206.75,5.5
51294,1238,18056.11,7.0,227,1604.98,6.0
51295,1790,32022.02,4.5,285,20203.83,6.0
51306,1310,30520.32,6.0,224,7669.08,5.5
51310,1189,19846.43,9.0,235,1522.09,5.5
51312,0,0.0,0.0,211,1589.38,6.0
51316,0,0.0,0.0,272,2172.63,6.0
51333,0,0.0,0.0,208,1529.21,6.0
51335,1624,16575.329999999998,4.5,251,1601.89,5.5
51342,0,0.0,0.0,221,12683.55,6.0
51353,1529,34981.56,2.65,232,1300.8,5.5
51359,641,28566.25,10.0,122,787.5,6.0
5136,0,0.0,0.0,149,922.5,6.0
51379,0,0.0,0.0,152,1102.25,5.5
51382,0,0.0,0.0,197,7987.25,6.5
51387,1095,28315.17,6.0,124,7991.900000000001,6.0
51408,1107,18418.5,6.5,222,1721.31,6.0
5142,0,0.0,0.0,47,259.4,5.5
51424,0,0.0,0.0,136,835.3,6.0
51428,0,0.0,0.0,235,1753.57,6.0
51430,0,0.0,0.0,235,9209.45,5.5
51439,1567,30885.68,3.65,165,923.7,5.5
51442,0,0.0,0.0,166,1039.15,6.0
51445,0,0.0,0.0,177,1093.05,6.0
51450,0,0.0,0.0,286,1814.25,6.0
51465,931,19888.24,9.0,105,608.75,5.5
5147,0,0.0,0.0,132,799.7,6.0
51472,1109,20260.15,8.99,234,1629.66,5.5
51483,0,0.0,0.0,160,985.5,6.0
51496,0,0.0,0.0,137,816.9,6.0
51498,0,0.0,0.0,129,748.7,5.5
51509,1079,19730.54,6.5,83,472.85,6.0
51512,0,0.0,0.0,172,1046.4,6.0
51514,986,16923.23,8.995000000000001,269,1549.1,5.5
51517,1664,14444.15,4.5,243,1427.82,5.5
51520,1310,22949.21,6.0,135,825.7,5.5
51542,867,19197.73,10.0,180,1088.93,5.5
51544,1091,15977.48,6.5,146,1287.86,6.0
51546,989,33251.659999999996,9.0,114,679.6,6.0
51547,1019,16086.93,9.0,223,1328.4,5.5
51559,0,0.0,0.0,75,464.4,6.0
51565,1804,31401.43,3.0,137,873.6,5.5
51576,849,31745.64,10.0,312,18754.51,6.0
51585,0,0.0,0.0,151,3531.4,5.5
51590,2032,20543.66,4.5,572,396709.05,9.0
5160,0,0.0,0.0,54,410.0,5.5
51601,0,0.0,0.0,176,9409.22,6.5
51627,988,18906.2,6.0,180,1556.95,6.0
51638,0,0.0,0.0,180,1116.44,5.5
5164,1030,22042.0,6.5,269,2048.03,5.5
51649,0,0.0,0.0,234,1444.55,5.5
51653,848,16548.68,10.5,165,1089.15,6.0
51654,996,14826.31,6.0,150,885.5,5.5
51666,0,0.0,0.0,218,1387.5,6.0
5167,801,15542.42,10.0,235,1423.5,6.0
51671,1219,16919.7,6.5,144,818.95,5.5
51672,0,0.0,0.0,216,6071.86,6.0
51674,942,15282.09,10.0,149,922.5,5.5
51680,1427,29101.8,2.65,200,1080.25,5.0
51681,1715,23111.08,4.7,184,1217.37,6.0
51695,1125,15859.66,9.0,180,1056.85,5.5
51697,1002,30952.13,8.995000000000001,265,19458.85,6.0
51698,1085,15588.3,6.5,135,800.05,5.5
51703,1075,29628.07,6.5,216,8479.67,6.0
51705,1247,13253.91,5.5,154,915.2,5.5
51723,0,0.0,0.0,54,33445.35,6.5
51725,0,0.0,0.0,235,1323.65,5.5
5173,1329,19231.99,6.5,99,579.5,5.5
51732,1143,18768.93,9.5,237,1432.46,6.0
51736,1754,20414.15,5.0,244,1413.85,5.5
51737,1073,19054.52,9.0,174,1070.13,5.5
5174,1515,19303.8,2.55,145,870.15,5.5
51751,1847,22982.79,4.45,144,835.85,5.5
51752,1221,20091.9,7.0,221,1377.1,6.0
51763,0,0.0,0.0,184,1510.65,6.0
51766,1499,17837.53,2.65,185,1206.21,5.5
51775,0,0.0,0.0,170,12127.5,5.5
51786,0,0.0,0.0,212,1217.6,5.5
51787,1093,27293.28,6.0,227,1340.0,5.5
51790,1859,34931.64,4.8,322,17050.55,6.0
51792,0,0.0,0.0,105,22917.42,6.0
51798,899,19770.96,10.5,206,1258.0,6.0
5180,902,15693.460000000001,10.0,119,727.0,5.5
51808,0,0.0,0.0,126,656.05,5.5
51810,1019,20077.59,6.5,70,397.65,5.0
51811,1031,22277.28,6.5,114,681.7,5.5
51832,0,0.0,0.0,140,882.32,6.0
51837,1229,15399.51,6.5,174,1011.57,5.5
51839,0,0.0,0.0,166,1012.8,6.0
5184,0,0.0,0.0,144,1198.47,6.5
51842,0,0.0,0.0,200,1184.0,5.75
51850,0,0.0,0.0,62,372.75,6.0
51853,0,0.0,0.0,145,863.55,5.5
51855,0,0.0,0.0,276,1573.65,5.5
51861,1301,22844.2,6.5,229,1393.95,5.5
51872,1529,16312.19,2.65,130,737.35,5.5
51877,0,0.0,0.0,215,1302.55,6.0
51889,1814,24788.14,4.75,324,2569.76,6.0
51890,0,0.0,0.0,244,1768.6,6.0
51893,1100,18358.52,5.5,112,823.29,5.5
51917,0,0.0,0.0,216,1334.25,6.0
51937,1356,17970.23,9.0,217,1326.99,5.5
51939,0,0.0,0.0,275,14787.25,5.5
5194,0,0.0,0.0,74,441.97,5.5
51944,0,0.0,0.0,120,5355.95,6.0
51948,0,0.0,0.0,105,615.6,5.5
51950,1012,31658.96,6.5,100,612.5,6.0
51952,0,0.0,0.0,197,1495.74,6.0
51955,0,0.0,0.0,236,13623.12,6.0
51968,0,0.0,0.0,119,1221.78,6.0
51972,1584,20575.91,4.375,187,1031.8,5.5
51973,826,33674.37,10.5,106,671.0,6.0
5198,790,12861.27,9.68,231,1506.51,5.5
51982,1263,21109.96,9.0,237,1486.15,5.5
51989,1482,17136.88,6.0,178,1069.55,6.0
51992,0,0.0,0.0,205,1822.64,6.0
51993,0,0.0,0.0,119,770.8,6.0
51995,0,0.0,0.0,109,643.37,5.5
51998,0,0.0,0.0,195,7152.0,6.0
5200,955,18080.59,9.0,180,1069.1,5.5
52007,863,18050.43,5.0,110,700.94,5.5
52009,940,29882.93,6.5,216,9674.92,6.0
52012,940,23076.24,10.5,243,1477.5,5.5
52014,0,0.0,0.0,243,1847.32,6.0
52015,0,0.0,0.0,215,1219.75,5.5
52029,0,0.0,0.0,200,1211.7,6.0
5203,0,0.0,0.0,265,16697.5,6.0
52040,0,0.0,0.0,211,13519.73,6.0
52052,0,0.0,0.0,302,10331.13,6.5
52054,0,0.0,0.0,226,1293.26,5.5
52056,0,0.0,0.0,191,1057.31,5.5
52071,0,0.0,0.0,186,20345.2,6.0
52073,1643,14351.52,4.5,134,774.3,5.5
52075,1062,15229.6,6.5,211,1279.75,6.0
52078,1080,28067.36,6.5,179,6993.22,5.5
52083,1264,20530.84,6.5,153,1132.24,6.0
5210,0,0.0,0.0,130,5146.5,6.0
52108,0,0.0,0.0,122,798.75,5.5
52113,0,0.0,0.0,154,908.47,5.5
52120,0,0.0,0.0,147,881.4,5.5
52122,1840,18856.16,5.0,249,1587.53,5.5
52123,0,0.0,0.0,207,1192.92,5.5
52124,0,0.0,0.0,246,1489.5,5.5
52132,0,0.0,0.0,194,1128.95,5.5
52141,1124,30992.12,6.5,207,1264.96,5.5
5215,1479,19360.34,6.0,226,1350.8,5.5
52150,1583,23732.89,2.65,82,435.25,5.5
52153,1132,12765.27,5.5,126,750.8,5.5
52158,1459,19558.15,6.0,237,1404.71,6.0
52175,0,0.0,0.0,177,7607.92,5.5
52180,0,0.0,0.0,231,1647.1,6.0
52186,0,0.0,0.0,323,11049.71,6.0
5219,988,26581.85,6.5,137,8765.32,6.0
52198,0,0.0,0.0,141,859.85,6.0
52200,1122,29805.34,9.0,291,1772.23,5.5
5222,1214,24525.84,6.5,227,1907.76,6.0
52223,0,0.0,0.0,252,1667.95,6.0
52235,1216,30992.09,6.5,225,17461.88,6.0
52238,0,0.0,0.0,101,634.9,5.5
52239,2191,19064.91,4.85,228,1388.2,5.5
5224,0,0.0,0.0,132,791.1,6.0
52242,847,31592.59,9.0,49,327.15,6.5
52247,1603,35234.25,6.0,352,14764.87,6.5
5225,0,0.0,0.0,243,1464.9,6.0
52250,0,0.0,0.0,221,1406.55,5.5
52269,1351,34117.44,6.5,230,1433.3,5.5
52272,1446,15837.05,5.5,215,1303.14,5.5
52287,1060,31597.09,6.5,190,9462.4,6.0
52293,0,0.0,0.0,128,776.65,6.0
52295,1085,33245.83,8.99,118,706.4,6.0
52302,1172,19707.77,9.0,194,1250.35,6.0
52306,0,0.0,0.0,262,15917.44,5.5
52316,1193,32319.79,9.0,239,12542.9,6.0
52317,804,30535.64,10.5,113,662.5,5.5
52318,1344,27311.22,9.0,187,1143.25,6.0
52338,1091,20034.2,9.0,260,1879.17,5.5
52344,0,0.0,0.0,168,4689.45,6.0
52347,992,19710.22,6.5,116,713.7,6.0
52351,0,0.0,0.0,142,812.55,5.75
52352,0,0.0,0.0,208,11921.1,6.0
52354,0,0.0,0.0,186,1111.0,5.5
52365,1177,21945.43,6.5,164,1234.5,6.0
5237,914,13799.1,7.0,179,1054.35,5.5
52377,1055,19531.41,6.5,186,1117.61,5.5
52383,0,0.0,0.0,124,854.51,5.5
52392,0,0.0,0.0,138,1109.75,6.0
5240,0,0.0,0.0,95,556.0,6.0
52402,0,0.0,0.0,90,588.74,5.5
52403,0,0.0,0.0,264,1529.6,5.5
5241,1139,21999.31,7.17,211,1300.0,6.0
52410,1450,16189.87,2.65,172,1170.1,5.5
52414,0,0.0,0.0,109,705.85,6.0
52415,1276,17026.94,6.5,244,1426.04,5.5
52418,0,0.0,0.0,154,940.95,5.75
52420,0,0.0,0.0,39,221.85,5.5
52422,879,31027.92,9.0,182,1074.5,5.5
52425,0,0.0,0.0,117,707.0,5.5
52462,0,0.0,0.0,146,935.2,5.5
5247,0,0.0,0.0,77,489.0,5.5
52472,0,0.0,0.0,234,1383.95,6.0
5248,1119,21306.82,6.5,47,273.8,5.5
52481,1654,38454.93,4.7,147,10537.1,6.0
52492,0,0.0,0.0,189,1246.02,5.5
52506,0,0.0,0.0,163,1436.97,6.0
5251,1366,23285.57,6.0,141,815.5,5.5
52536,1691,34266.02,5.5,174,16669.35,6.0
5254,0,0.0,0.0,137,852.85,6.0
52541,0,0.0,0.0,139,806.75,5.5
52542,0,0.0,0.0,119,723.78,5.5
52548,0,0.0,0.0,203,1238.3,5.5
5256,0,0.0,0.0,306,1921.1,6.0
52561,2281,22880.63,4.6,160,930.0,6.0
52571,1096,29911.74,6.5,221,12748.05,6.0
52579,0,0.0,0.0,99,5239.22,6.0
52580,887,27088.260000000002,6.5,80,486.15,5.75
52581,0,0.0,0.0,138,11723.95,6.0
52587,1277,35195.6,6.0,212,1253.2,5.5
52589,0,0.0,0.0,247,1525.45,6.0
